source_name,target_name,rating,time,str_time
Julissa Mckay,Michael Ward,1,1382293495,2013-10-21 3:24
John Davis,William Podbielski,3,1382297732,2013-10-21 4:35
Michael Johndrow,Annie Epstein,1,1382302121,2013-10-21 5:48
Annie Epstein,Michael Johndrow,3,1382302174,2013-10-21 5:49
Edward Ward,Robert Linn,4,1382313894,2013-10-21 9:04
Robert Linn,Sarah Rivera,2,1382314430,2013-10-21 9:13
Robert Linn,Edward Ward,4,1382314477,2013-10-21 9:14
Sarah Rivera,Robert Linn,2,1382314777,2013-10-21 9:19
Dennis Russell,Willie Norman,1,1382317874,2013-10-21 10:11
Willie Norman,Dennis Russell,1,1382317932,2013-10-21 10:12
Willie Norman,Rochelle Wells,2,1382318573,2013-10-21 10:22
Gary Surratt,Shirley Gill,2,1382321821,2013-10-21 11:17
Verda Orr,Juli Bain,1,1382322978,2013-10-21 11:36
Juli Bain,Verda Orr,1,1382323020,2013-10-21 11:37
Byron Taylor,Sarah Rivera,6,1382326159,2013-10-21 12:29
Deborah Maurer,Julie Goldberg,-10,1382329140,2013-10-21 13:19
Betty Keesee,Cheri Moeller,1,1382333966,2013-10-21 14:39
Cheri Moeller,Betty Keesee,1,1382334210,2013-10-21 14:43
Cheri Moeller,Christopher Briggs,-10,1382334240,2013-10-21 14:44
Keith Vassel,Audrey Hartley,-1,1382347175,2013-10-21 18:19
Rochelle Wells,Frances Frasier,2,1382365361,2013-10-21 23:22
Michael Johndrow,Byron Taylor,6,1382366564,2013-10-21 23:42
Madeline Prather,Woodrow Pierce,1,1382383139,2013-10-22 4:18
Woodrow Pierce,Madeline Prather,2,1382383420,2013-10-22 4:23
Freeman Sheppard,Donna Nicoll,1,1382389598,2013-10-22 6:06
Thomas Cantu,Gary Farrington,2,1382396520,2013-10-22 8:02
Gary Farrington,Thomas Cantu,2,1382396578,2013-10-22 8:02
Erin Hermann,Charles Flynn,1,1382431007,2013-10-22 17:36
Brian Clark,Chester Coleman,1,1382439251,2013-10-22 19:54
Gabriele Jenkins,Rochelle Wells,1,1382448902,2013-10-22 22:35
Rochelle Wells,Gabriele Jenkins,1,1382448947,2013-10-22 22:35
Verda Orr,Rochelle Wells,1,1382450529,2013-10-22 23:02
Rochelle Wells,Verda Orr,1,1382450564,2013-10-22 23:02
Verda Orr,Ellen Sterner,3,1382452246,2013-10-22 23:30
Lisa Smith,Christopher Lightfoot,1,1382459989,2013-10-23 1:39
Christopher Lightfoot,Lisa Smith,1,1382460218,2013-10-23 1:43
Joseph Weaver,Don Hudson,2,1382463738,2013-10-23 2:42
Rocco Bassett,Natalie Smith,1,1382464268,2013-10-23 2:51
Natalie Smith,Rocco Bassett,1,1382464843,2013-10-23 3:00
Chanel Mccann,Rocco Bassett,1,1382465669,2013-10-23 3:14
Verda Orr,Thomas Green,3,1382469746,2013-10-23 4:22
Ellen Sterner,Verda Orr,3,1382472063,2013-10-23 5:01
Chanel Mccann,Alice Gore,1,1382473091,2013-10-23 5:18
Alice Gore,Chanel Mccann,1,1382473129,2013-10-23 5:18
Natalie Smith,Brian Clark,1,1382473412,2013-10-23 5:23
Joseph Woodring,Robert Linn,1,1382473587,2013-10-23 5:26
Robert Linn,Joseph Woodring,1,1382473704,2013-10-23 5:28
Thomas Cohen,Madeline Prather,3,1382482722,2013-10-23 7:58
Madeline Prather,Thomas Cohen,3,1382482843,2013-10-23 8:00
Bert Dotolo,Howard Blasengame,1,1382510359,2013-10-23 15:39
Howard Blasengame,Jean Carter,1,1382512124,2013-10-23 16:08
Michael Johndrow,Marion Fairchild,5,1382517459,2013-10-23 17:37
Michael Johndrow,Linda Alvarez,1,1382525675,2013-10-23 19:54
Linda Alvarez,Michael Johndrow,1,1382525839,2013-10-23 19:57
Michael Johndrow,Rocco Bassett,1,1382529172,2013-10-23 20:52
Rocco Bassett,Michael Johndrow,1,1382529263,2013-10-23 20:54
Rochelle Wells,Brian Clark,2,1382532829,2013-10-23 21:53
Rochelle Wells,Jay Bartel,2,1382534629,2013-10-23 22:23
Jay Bartel,Rochelle Wells,2,1382534704,2013-10-23 22:25
Brian Tarrant,Richard Horton,6,1382539537,2013-10-23 23:45
Richard Horton,Charlotte Myers,5,1382539579,2013-10-23 23:46
Joann Richman,Evelyn Feldman,1,1382542483,2013-10-24 0:34
Gary Farrington,Rocco Bassett,2,1382543586,2013-10-24 0:53
Rocco Bassett,Gary Farrington,2,1382544770,2013-10-24 1:12
Rochelle Wells,Sammy Obrien,1,1382546786,2013-10-24 1:46
Sammy Obrien,Rochelle Wells,1,1382546818,2013-10-24 1:46
Mildred Hill,Sarah Rivera,1,1382548428,2013-10-24 2:13
Sarah Rivera,Mildred Hill,1,1382548818,2013-10-24 2:20
Rochelle Wells,Dorothy Bolen,1,1382549742,2013-10-24 2:35
Dorothy Bolen,Rochelle Wells,1,1382550223,2013-10-24 2:43
Kevin Sorge,Madeline Prather,2,1382562293,2013-10-24 6:04
Madeline Prather,Kevin Sorge,2,1382562316,2013-10-24 6:05
Kevin Sorge,Raymond Hawkins,1,1382568910,2013-10-24 7:55
Raymond Hawkins,Kevin Sorge,2,1382568954,2013-10-24 7:55
Raymond Hawkins,Chanel Mccann,-10,1382568961,2013-10-24 7:56
Rochelle Wells,Joe Eberhardt,2,1382569581,2013-10-24 8:06
Joe Eberhardt,Rochelle Wells,1,1382569613,2013-10-24 8:06
Teri James,Keisha Lamere,1,1382571147,2013-10-24 8:32
Rochelle Wells,Annie Epstein,1,1382578493,2013-10-24 10:34
Annie Epstein,Rochelle Wells,1,1382578535,2013-10-24 10:35
Rochelle Wells,Andrew Johnson,4,1382581379,2013-10-24 11:22
Andrew Johnson,Rochelle Wells,4,1382581444,2013-10-24 11:24
John Spellman,Judy Eddy,1,1382589742,2013-10-24 13:42
Judy Eddy,John Spellman,1,1382590074,2013-10-24 13:47
Evelyn Feldman,Joann Richman,1,1382603834,2013-10-24 17:37
Jessie Pereira,Elizabeth Burgo,2,1382606563,2013-10-24 18:22
Elizabeth Burgo,Jessie Pereira,2,1382606610,2013-10-24 18:23
Socorro Ramirez,Rochelle Wells,2,1382618416,2013-10-24 21:40
Rochelle Wells,Socorro Ramirez,2,1382618640,2013-10-24 21:44
Emily Moore,William Podbielski,2,1382631232,2013-10-25 1:13
William Podbielski,Emily Moore,3,1382631305,2013-10-25 1:15
Sarah Rivera,Betty Schutz,1,1382631398,2013-10-25 1:16
Terry Castellon,Verda Orr,1,1382633200,2013-10-25 1:46
Jerry Henderson,Byron Taylor,10,1382640955,2013-10-25 3:55
Brian Clark,Madeline Prather,3,1382643803,2013-10-25 4:43
Christopher Lightfoot,David Cody,1,1382645488,2013-10-25 5:11
Christopher Lightfoot,Frank Haley,1,1382645488,2013-10-25 5:11
Christopher Lightfoot,Thomas Washington,1,1382645488,2013-10-25 5:11
Christopher Lightfoot,Dino Young,1,1382645547,2013-10-25 5:12
Christopher Lightfoot,Robbie Dunn,1,1382645547,2013-10-25 5:12
Christopher Lightfoot,Aaron Plamondon,1,1382645548,2013-10-25 5:12
Christopher Lightfoot,Erin Lopez,1,1382647725,2013-10-25 5:48
Christopher Lightfoot,Michael Olsen,1,1382648306,2013-10-25 5:58
Christopher Lightfoot,Travis Perrone,1,1382648306,2013-10-25 5:58
Christopher Lightfoot,Randall Williams,1,1382648306,2013-10-25 5:58
Christopher Lightfoot,David Williams,1,1382648318,2013-10-25 5:58
Christopher Lightfoot,Esther Constantine,1,1382648319,2013-10-25 5:58
Rochelle Wells,Deanne Kelly,1,1382653807,2013-10-25 7:30
Deanne Kelly,Rochelle Wells,1,1382653848,2013-10-25 7:30
Rochelle Wells,Johnathon Veilleux,2,1382662851,2013-10-25 10:00
Johnathon Veilleux,Rochelle Wells,1,1382662962,2013-10-25 10:02
Carol Ambrose,Rochelle Wells,1,1382663948,2013-10-25 10:19
Rochelle Wells,Carol Ambrose,2,1382664028,2013-10-25 10:20
Christopher Lightfoot,Juan Shepard,1,1382665940,2013-10-25 10:52
Christopher Lightfoot,Amy Kerr,1,1382665940,2013-10-25 10:52
Christopher Lightfoot,Marcus Stange,1,1382665941,2013-10-25 10:52
Christopher Lightfoot,Stacy Staker,1,1382665961,2013-10-25 10:52
Christopher Lightfoot,Lester Reed,1,1382666246,2013-10-25 10:57
Christopher Lightfoot,William Podbielski,1,1382666246,2013-10-25 10:57
Christopher Lightfoot,Daniel Flanders,1,1382666247,2013-10-25 10:57
Christopher Lightfoot,Stephanie Thurlow,1,1382666289,2013-10-25 10:58
Stephanie Thurlow,Christopher Lightfoot,1,1382666562,2013-10-25 11:02
Stephanie Thurlow,Robert Wilson,1,1382666906,2013-10-25 11:08
Stephanie Thurlow,William Armour,1,1382666926,2013-10-25 11:08
Stephanie Thurlow,William Podbielski,1,1382666978,2013-10-25 11:09
Stephanie Thurlow,Vicky Larosa,1,1382666994,2013-10-25 11:09
Rochelle Wells,Juli Bain,1,1382667254,2013-10-25 11:14
Stephanie Thurlow,Jewel Lusk,1,1382667396,2013-10-25 11:16
Juli Bain,Rochelle Wells,1,1382667458,2013-10-25 11:17
Brian Clark,Natalie Smith,4,1382674828,2013-10-25 13:20
Marion Fairchild,Michael Johndrow,9,1382687856,2013-10-25 16:57
Judy Davis,Charles Short,3,1382704102,2013-10-25 21:28
Christopher Lightfoot,Norma Moffett,1,1382716908,2013-10-26 1:01
Christopher Lightfoot,Annette Butler,1,1382716909,2013-10-26 1:01
Christopher Lightfoot,Joe Hall,1,1382719445,2013-10-26 1:44
Byron Taylor,Betty Keesee,1,1382721423,2013-10-26 2:17
Robert Miller,Andrew Johnson,1,1382727319,2013-10-26 3:55
Andrew Johnson,Robert Miller,2,1382728454,2013-10-26 4:14
Christopher Lightfoot,Jeanette Schulz,1,1382728913,2013-10-26 4:21
Madeline Prather,Brian Clark,1,1382729707,2013-10-26 4:35
Andrew Johnson,Brian Clark,1,1382731927,2013-10-26 5:12
Madeline Prather,Aaron Ngo,3,1382736051,2013-10-26 6:20
Otis Jones,Byron Taylor,1,1382736795,2013-10-26 6:33
Brian Clark,Andrew Johnson,3,1382739568,2013-10-26 7:19
Betty Keesee,Byron Taylor,1,1382746793,2013-10-26 9:19
Madeline Prather,Daniel Scanlan,1,1382749142,2013-10-26 9:59
Daniel Scanlan,Madeline Prather,1,1382749599,2013-10-26 10:06
Chloe Conteh,Sylvia Cheatwood,3,1382757882,2013-10-26 12:24
Jose Snowden,Francisco Ash,1,1382799059,2013-10-26 23:50
Rochelle Wells,Jessie Pereira,2,1382799465,2013-10-26 23:57
Jessie Pereira,Rochelle Wells,2,1382799632,2013-10-27 0:00
Allen Owens,Jenna Flores,1,1382842402,2013-10-27 11:53
Jenna Flores,Allen Owens,1,1382842419,2013-10-27 11:53
Allen Owens,Michael Shields,1,1382842543,2013-10-27 11:55
Jenna Flores,Michael Shields,1,1382848377,2013-10-27 13:32
Michael Shields,Jenna Flores,1,1382848409,2013-10-27 13:33
Francisco Ash,Jose Snowden,1,1382867822,2013-10-27 18:57
Michael Johndrow,Lita Cuzco,-10,1382870007,2013-10-27 19:33
Sarah Rivera,Richard Gonzalez,1,1382890122,2013-10-28 1:08
Richard Gonzalez,Sarah Rivera,1,1382894190,2013-10-28 2:16
Michael Shields,Deborah Tomas,1,1382899956,2013-10-28 3:52
Robert Goss,Rochelle Wells,9,1382903381,2013-10-28 4:49
Rochelle Wells,Robert Goss,2,1382903488,2013-10-28 4:51
Willie Skinner,Wendy Hutchinson,1,1382958113,2013-10-28 20:01
Barry Herron,Michael Badgett,1,1382962786,2013-10-28 21:19
Michael Badgett,Barry Herron,1,1382962968,2013-10-28 21:22
Rochelle Wells,Michael Badgett,1,1382963768,2013-10-28 21:36
Michael Badgett,Rochelle Wells,1,1382963907,2013-10-28 21:38
Rocco Bassett,Rochelle Wells,1,1382966647,2013-10-28 22:24
Rochelle Wells,Rocco Bassett,1,1382966664,2013-10-28 22:24
Brian Clark,Rochelle Wells,6,1382967501,2013-10-28 22:38
Roscoe Ernst,Verda Orr,1,1382969337,2013-10-28 23:08
Adam Roberts,Alice Gore,3,1382983759,2013-10-29 3:09
Alice Gore,Adam Roberts,4,1382983858,2013-10-29 3:10
Lisa Smith,Bernice Makhija,1,1382992791,2013-10-29 5:39
Roscoe Ernst,Adam Roberts,2,1382995869,2013-10-29 6:31
Adam Roberts,Roscoe Ernst,1,1382995942,2013-10-29 6:32
Lisa Smith,Brian Arnold,1,1383001147,2013-10-29 7:59
Rochelle Wells,Shani Wiesner,1,1383007466,2013-10-29 9:44
Shani Wiesner,Rochelle Wells,1,1383014822,2013-10-29 11:47
Douglas Mccann,Linda Leverenz,1,1383015082,2013-10-29 11:51
Robert Miller,Ricky Noble,1,1383018262,2013-10-29 12:44
Ricky Noble,Robert Miller,1,1383018455,2013-10-29 12:47
Michael Badgett,Lawrence Utter,3,1383059053,2013-10-30 0:04
Shani Wiesner,Juan Putnam,1,1383061391,2013-10-30 0:43
Juan Putnam,Shani Wiesner,1,1383061463,2013-10-30 0:44
Christopher Lightfoot,Sally Young,1,1383063257,2013-10-30 1:14
Shani Wiesner,Pat Hawkins,1,1383063837,2013-10-30 1:23
Sally Young,Christopher Lightfoot,2,1383063864,2013-10-30 1:24
Pat Hawkins,Shani Wiesner,1,1383063916,2013-10-30 1:25
Shani Wiesner,Loyd Valentino,1,1383079204,2013-10-30 5:40
Loyd Valentino,Shani Wiesner,1,1383079213,2013-10-30 5:40
Sybil Guy,Jason Elliott,1,1383079736,2013-10-30 5:48
Sybil Guy,Vicky Larosa,2,1383079781,2013-10-30 5:49
Madeline Prather,Sally Adams,1,1383088567,2013-10-30 8:16
Madeline Prather,Jason Rockett,1,1383092336,2013-10-30 9:18
Jason Rockett,Madeline Prather,1,1383092394,2013-10-30 9:19
Samuel Collier,Matthew Conner,1,1383095297,2013-10-30 10:08
Matthew Conner,Samuel Collier,1,1383095569,2013-10-30 10:12
Rocco Bassett,Francis Culpepper,5,1383138716,2013-10-30 22:11
Francis Culpepper,Rocco Bassett,5,1383139232,2013-10-30 22:20
Tia Yanez,Rochelle Wells,1,1383145090,2013-10-30 23:58
Rochelle Wells,Tia Yanez,1,1383145111,2013-10-30 23:58
Madeline Prather,Virgie Arneson,2,1383151979,2013-10-31 1:52
Judy Davis,Catherine Nye,1,1383165363,2013-10-31 5:36
Judy Davis,Derrick Cramer,1,1383165376,2013-10-31 5:36
Rochelle Wells,Veronica Colbert,2,1383165453,2013-10-31 5:37
Veronica Colbert,Rochelle Wells,2,1383165751,2013-10-31 5:42
Judy Davis,Anthony Patrick,1,1383165853,2013-10-31 5:44
Michael Johndrow,Sally Adams,1,1383168711,2013-10-31 6:31
Sally Adams,Michael Johndrow,1,1383168763,2013-10-31 6:32
Michael Johndrow,Michael Badgett,2,1383171432,2013-10-31 7:17
Michael Badgett,Michael Johndrow,2,1383171557,2013-10-31 7:19
Michael Johndrow,Brian Clark,1,1383172222,2013-10-31 7:30
Brian Clark,Michael Johndrow,1,1383173520,2013-10-31 7:51
Jennifer Dunham,Rochelle Wells,10,1383175079,2013-10-31 8:17
Leslie Vanduyn,Ken Flowers,1,1383187889,2013-10-31 11:51
Ken Flowers,Leslie Vanduyn,1,1383188080,2013-10-31 11:54
Betty Keesee,Ashleigh Hendricks,1,1383189267,2013-10-31 12:14
Ashleigh Hendricks,Betty Keesee,1,1383189292,2013-10-31 12:14
Byron Taylor,Madeline Prather,1,1383189384,2013-10-31 12:16
Byron Taylor,Edwin Hernandez,7,1383189421,2013-10-31 12:17
Madeline Prather,Byron Taylor,5,1383189588,2013-10-31 12:19
Shirley Perez,Sylvia Cheatwood,1,1383205356,2013-10-31 16:42
Shirley Perez,Joyce Carpenter,1,1383205386,2013-10-31 16:43
Sylvia Cheatwood,Shirley Perez,1,1383205452,2013-10-31 16:44
Alice Gore,Andrew Johnson,4,1383207672,2013-10-31 17:21
Michael Badgett,Robert Zigler,1,1383212371,2013-10-31 18:39
Robert Zigler,Michael Badgett,1,1383212465,2013-10-31 18:41
Michael Johndrow,Richard Lapinsky,1,1383212741,2013-10-31 18:45
Richard Lapinsky,Michael Johndrow,1,1383213098,2013-10-31 18:51
Gilda Davis,Benton Weidman,-5,1383221155,2013-10-31 21:05
Susan Miller,Michael Johndrow,2,1383227614,2013-10-31 22:53
Michael Johndrow,Martha Martinez,1,1383231290,2013-10-31 23:54
Martha Martinez,Michael Johndrow,1,1383231376,2013-10-31 23:56
Andrew Johnson,Alice Gore,4,1383234861,2013-11-01 0:54
Michael Johndrow,Peter Wallace,1,1383236569,2013-11-01 1:22
Peter Wallace,Michael Johndrow,1,1383236841,2013-11-01 1:27
Jack Harris,Rae Whitfill,2,1383238094,2013-11-01 1:48
Rae Whitfill,Jack Harris,2,1383240093,2013-11-01 2:21
Douglas Mccann,Michael Johndrow,1,1383244300,2013-11-01 3:31
Christopher Lightfoot,Derek Dunn,1,1383244663,2013-11-01 3:37
Edwin Hernandez,Charles Sanchez,7,1383244981,2013-11-01 3:43
Laurie Peters,Shani Wiesner,1,1383245150,2013-11-01 3:45
Shani Wiesner,Laurie Peters,1,1383245454,2013-11-01 3:50
Shani Wiesner,Robert Moore,1,1383248714,2013-11-01 4:45
Robert Moore,Shani Wiesner,1,1383248765,2013-11-01 4:46
Byron Taylor,Jami Guerin,7,1383253000,2013-11-01 5:56
Jami Guerin,Byron Taylor,8,1383253491,2013-11-01 6:04
Julissa Mckay,Anthony Patrick,1,1383259113,2013-11-01 7:38
Anthony Patrick,Julissa Mckay,2,1383259566,2013-11-01 7:46
Chloe Conteh,Norma Ulatowski,1,1383274652,2013-11-01 11:57
Bert Dotolo,Robert Strelow,-1,1383283117,2013-11-01 14:18
Michael Johndrow,John Davis,5,1383308302,2013-11-01 21:18
John Davis,Michael Johndrow,5,1383308447,2013-11-01 21:20
Glenda Labelle,Ricky Noble,1,1383309981,2013-11-01 21:46
Ricky Noble,Glenda Labelle,1,1383310548,2013-11-01 21:55
Christopher Lightfoot,William Lawrence,1,1383317084,2013-11-01 23:44
Deborah Tomas,Michael Ward,8,1383332358,2013-11-02 3:59
Mildred Hill,Thomas Cohen,2,1383336401,2013-11-02 5:06
Thomas Cohen,Mildred Hill,1,1383338893,2013-11-02 5:48
Kimberly Ewart,Yvonne Brown,3,1383349759,2013-11-02 8:49
Travis Stelter,David Gonzalez,2,1383349825,2013-11-02 8:50
Rochelle Wells,Dennis Russell,1,1383385975,2013-11-02 18:52
Dennis Russell,Rochelle Wells,1,1383386086,2013-11-02 18:54
Rocco Bassett,Anthony Patrick,1,1383406663,2013-11-03 0:37
Anthony Patrick,Rocco Bassett,1,1383406744,2013-11-03 0:39
Michael Johndrow,Vanesa Mckinney,1,1383414176,2013-11-03 2:42
Vanesa Mckinney,Michael Johndrow,1,1383414335,2013-11-03 2:45
Michael Johndrow,Linda Ewing,1,1383414586,2013-11-03 2:49
Linda Ewing,Michael Johndrow,1,1383414602,2013-11-03 2:50
Deborah Tomas,Michael Shields,1,1383419166,2013-11-03 4:06
Michael Shields,Julissa Mckay,1,1383419451,2013-11-03 4:10
Julissa Mckay,Michael Shields,1,1383420029,2013-11-03 4:20
Julissa Mckay,Janice Dowell,1,1383429221,2013-11-03 6:53
Janice Dowell,Julissa Mckay,1,1383429255,2013-11-03 6:54
Jodie Cuppernell,Lawrence Utter,1,1383430568,2013-11-03 7:16
Linda Ewing,Dana Slater,1,1383437793,2013-11-03 9:16
John Hill,Betty Keesee,2,1383452660,2013-11-03 13:24
Betty Keesee,John Hill,2,1383452710,2013-11-03 13:25
Rochelle Wells,Gary Falls,1,1383483390,2013-11-03 21:56
Matthew Conner,Barry Herron,1,1383490918,2013-11-04 0:01
Anthony Patrick,Marvin Cisneros,2,1383495352,2013-11-04 1:15
Gary Falls,Rochelle Wells,2,1383495587,2013-11-04 1:19
Marvin Cisneros,Anthony Patrick,2,1383496452,2013-11-04 1:34
Minnie Lewis,Delores Youssefi,1,1383497998,2013-11-04 1:59
Delores Youssefi,Minnie Lewis,1,1383498018,2013-11-04 2:00
Emma Landers,Efrain Wilkins,1,1383505801,2013-11-04 4:10
Efrain Wilkins,Emma Landers,1,1383506189,2013-11-04 4:16
Efrain Wilkins,Erick Carroll,1,1383506939,2013-11-04 4:28
Erick Carroll,Efrain Wilkins,1,1383507302,2013-11-04 4:35
Verda Orr,Barry Herron,1,1383514140,2013-11-04 6:28
Barry Herron,David Chavarria,-10,1383519468,2013-11-04 7:57
Alison Salizar,Shani Wiesner,-10,1383522915,2013-11-04 8:55
Efrain Wilkins,Dale Spiker,1,1383533812,2013-11-04 11:56
Dale Spiker,Efrain Wilkins,1,1383534820,2013-11-04 12:13
Brian Tarrant,Brandon Rockmore,1,1383538173,2013-11-04 13:09
Shirley Perez,Dale Spiker,1,1383542694,2013-11-04 14:24
Dale Spiker,Shirley Perez,1,1383542704,2013-11-04 14:25
Shirley Perez,Marie Caldwell,1,1383543192,2013-11-04 14:33
Marie Caldwell,Shirley Perez,1,1383543358,2013-11-04 14:35
John Fowler,Grace West,2,1383557908,2013-11-04 18:38
Barry Herron,Matthew Conner,1,1383569940,2013-11-04 21:59
Christopher Lightfoot,Monica Landrum,2,1383573921,2013-11-04 23:05
Duane Harned,Monica Landrum,1,1383581971,2013-11-05 1:19
Monica Landrum,Duane Harned,1,1383582219,2013-11-05 1:23
Rochelle Wells,Sally Adams,1,1383582557,2013-11-05 1:29
Sally Adams,Rochelle Wells,1,1383582832,2013-11-05 1:33
Charlotte Myers,Richard Horton,7,1383599058,2013-11-05 6:04
Luz Slagle,Michael Johndrow,10,1383599371,2013-11-05 6:09
Michael Johndrow,Luz Slagle,6,1383599408,2013-11-05 6:10
Robert Miller,Paul Robinson,1,1383602139,2013-11-05 6:55
Marty Broderick,Darren Burres,3,1383602303,2013-11-05 6:58
Marty Broderick,Susan Borg,1,1383602451,2013-11-05 7:00
Marty Broderick,Jessica Hawkins,1,1383602487,2013-11-05 7:01
Marty Broderick,Jean Carter,10,1383602613,2013-11-05 7:03
Robert Miller,Alice Gore,1,1383607509,2013-11-05 8:25
Alice Gore,Robert Miller,1,1383607537,2013-11-05 8:25
Brandon Rockmore,Brian Tarrant,1,1383609182,2013-11-05 8:53
Brandon Rockmore,Angeline Salinas,1,1383609349,2013-11-05 8:55
Brandon Rockmore,Maxine Strom,3,1383610703,2013-11-05 9:18
Adam Roberts,Sally Adams,1,1383611411,2013-11-05 9:30
Sally Adams,Adam Roberts,1,1383611454,2013-11-05 9:30
Francis Culpepper,Lawrence Utter,1,1383618092,2013-11-05 11:21
Verda Orr,Shirley Gill,1,1383621001,2013-11-05 12:10
Shirley Gill,Verda Orr,1,1383621055,2013-11-05 12:10
Verda Orr,Francis Culpepper,1,1383621516,2013-11-05 12:18
Francis Culpepper,Verda Orr,1,1383621572,2013-11-05 12:19
James Egan,Anthony Patrick,1,1383671189,2013-11-06 2:06
Anthony Patrick,James Egan,1,1383671276,2013-11-06 2:07
Anthony Patrick,Emmett Aceuedo,1,1383672213,2013-11-06 2:23
Emmett Aceuedo,Anthony Patrick,1,1383672393,2013-11-06 2:26
Michael Johndrow,James Leal,4,1383679739,2013-11-06 4:28
James Leal,Michael Johndrow,6,1383680036,2013-11-06 4:33
Brandon Rockmore,Eduardo Alexis,1,1383680414,2013-11-06 4:40
Juli Bain,Stacy Koch,1,1383686725,2013-11-06 6:25
Stacy Koch,Juli Bain,1,1383686843,2013-11-06 6:27
John Davis,Stephen Copher,2,1383689149,2013-11-06 7:05
Paul Robinson,Robert Miller,1,1383691164,2013-11-06 7:39
Michael Johndrow,Delores Youssefi,8,1383692450,2013-11-06 8:00
Glenda Labelle,Lauren Izquierdo,1,1383697177,2013-11-06 9:19
Lauren Izquierdo,Glenda Labelle,1,1383697244,2013-11-06 9:20
Verda Orr,Trisha Kelly,1,1383712976,2013-11-06 13:42
Trisha Kelly,Verda Orr,1,1383713031,2013-11-06 13:43
Verda Orr,Taryn Garza,4,1383713921,2013-11-06 13:58
Ronald Leon,Taryn Garza,8,1383716159,2013-11-06 14:35
Trisha Kelly,Maria Elliot,1,1383717749,2013-11-06 15:02
Maria Elliot,Trisha Kelly,1,1383717821,2013-11-06 15:03
Rochelle Wells,Trisha Kelly,1,1383720127,2013-11-06 15:42
Trisha Kelly,Rochelle Wells,1,1383720261,2013-11-06 15:44
Jami Guerin,Francis Thiel,1,1383728190,2013-11-06 17:56
Francis Thiel,Jami Guerin,5,1383728217,2013-11-06 17:56
Francis Thiel,Katherine Senato,3,1383728322,2013-11-06 17:58
Eduardo Alexis,Brandon Rockmore,1,1383737604,2013-11-06 20:33
Monica Landrum,Marilyn Smiley,5,1383742648,2013-11-06 21:57
Darren Burres,Shane Quarles,1,1383745283,2013-11-06 22:41
Alice Gore,Frank Green,1,1383774953,2013-11-07 6:55
Delores Youssefi,Sonja Jones,1,1383775021,2013-11-07 6:57
Frank Green,Alice Gore,2,1383775062,2013-11-07 6:57
Julissa Mckay,Andrew Stucky,1,1383776521,2013-11-07 7:22
Pamela Jones,Madeline Prather,2,1383779935,2013-11-07 8:18
Lauren Izquierdo,Marie Caldwell,1,1383782214,2013-11-07 8:56
Katherine Senato,Francis Thiel,1,1383782349,2013-11-07 8:59
Marie Caldwell,Lauren Izquierdo,1,1383782421,2013-11-07 9:00
Michael Johndrow,Patricia Burciaga,1,1383782754,2013-11-07 9:05
Patricia Burciaga,Michael Johndrow,1,1383783082,2013-11-07 9:11
Madeline Prather,Pamela Jones,2,1383788306,2013-11-07 10:38
Rochelle Wells,Brenda Musser,1,1383788358,2013-11-07 10:39
Brenda Musser,Rochelle Wells,1,1383788753,2013-11-07 10:45
Michael Shields,Lauren Izquierdo,1,1383795530,2013-11-07 12:38
Lauren Izquierdo,Michael Shields,1,1383800775,2013-11-07 14:06
Marie Caldwell,Randall Willis,1,1383802041,2013-11-07 14:27
Randall Willis,Marie Caldwell,4,1383802095,2013-11-07 14:28
Sonja Jones,Delores Youssefi,1,1383810364,2013-11-07 16:46
Sonja Jones,Jean Tunson,1,1383813014,2013-11-07 17:30
